soure,ayeh,word,Tag,Lemma,Root
24,27,يَٰ^,VOC,,
24,27,أَيُّهَا,N,أَيُّهَا,
24,27,ٱلَّذِينَ,REL,ٱلَّذِى,
24,27,ءَامَنُ,V,ءَامَنَ,امن
24,27,وا@,PRON,,
24,27,لَا,PRO,لَا,
24,27,تَدْخُلُ,V,دَخَلَ,دخل
24,27,وا@,PRON,,
24,27,بُيُوتًا,N,بَيْت,بيت
24,27,غَيْرَ,N,غَيْر,غير
24,27,بُيُوتِ,N,بَيْت,بيت
24,27,كُمْ,PRON,,
24,27,حَتَّىٰ,P,حَتَّىٰ,
24,27,تَسْتَأْنِسُ,V,تَسْتَأْنِسُ,انس
24,27,وا@,PRON,,
24,27,وَ,CONJ,,
24,27,تُسَلِّمُ,V,سَلَّمَ,سلم
24,27,وا@,PRON,,
24,27,عَلَىٰ^,P,عَلَىٰ,
24,27,أَهْلِ,N,أَهْل,اهل
24,27,هَا,PRON,,
24,27,ذَٰلِكُمْ,DEM,ذَٰلِك,
24,27,خَيْرٌ,N,خَيْر,خير
24,27,لَّ,P,,
24,27,كُمْ,PRON,,
24,27,لَعَلَّ,ACC,لَعَلّ,
24,27,كُمْ,PRON,,
24,27,تَذَكَّرُ,V,تَذَكَّرَ,ذكر
24,27,ونَ,PRON,,
24,28,فَ,REM,,
24,28,إِن,COND,إِن,
24,28,لَّمْ,NEG,لَم,
24,28,تَجِدُ,V,وَجَدَ,وجد
24,28,وا@,PRON,,
24,28,فِي,P,فِى,
24,28,هَا^,PRON,,
24,28,أَحَدًا,N,أَحَد,احد
24,28,فَ,REM,,
24,28,لَا,PRO,لَا,
24,28,تَدْخُلُ,V,دَخَلَ,دخل
24,28,و,PRON,,
24,28,هَا,PRON,,
24,28,حَتَّىٰ,P,حَتَّىٰ,
24,28,يُؤْذَنَ,V,أَذِنَ,اذن
24,28,لَ,P,,
24,28,كُمْ,PRON,,
24,28,وَ,CONJ,,
24,28,إِن,COND,إِن,
24,28,قِيلَ,V,قَالَ,قول
24,28,لَ,P,,
24,28,كُمُ,PRON,,
24,28,ٱرْجِعُ,V,رَجَعَ,رجع
24,28,وا@,PRON,,
24,28,فَ,REM,,
24,28,ٱرْجِعُ,V,رَجَعَ,رجع
24,28,وا@,PRON,,
24,28,هُوَ,PRON,,
24,28,أَزْكَىٰ,N,أَزْكَىٰ,زكو
24,28,لَ,P,,
24,28,كُمْ,PRON,,
24,28,وَ,CONJ,,
24,28,ٱللَّهُ,PN,ٱللَّه,اله
24,28,بِ,P,,
24,28,مَا,REL,مَا,
24,28,تَعْمَلُ,V,عَمِلَ,عمل
24,28,ونَ,PRON,,
24,28,عَلِيمٌ,N,عَلِيم,علم
24,29,لَّيْسَ,V,لَّيْسَ,ليس
24,29,عَلَيْ,P,عَلَىٰ,
24,29,كُمْ,PRON,,
24,29,جُنَاحٌ,N,جُنَاح,جنح
24,29,أَن,SUB,أَن,
24,29,تَدْخُلُ,V,دَخَلَ,دخل
24,29,وا@,PRON,,
24,29,بُيُوتًا,N,بَيْت,بيت
24,29,غَيْرَ,N,غَيْر,غير
24,29,مَسْكُونَةٍ,N,مَسْكُونَة,سكن
24,29,فِي,P,فِى,
24,29,هَا,PRON,,
24,29,مَتَٰعٌ,N,مَتَٰع,متع
24,29,لَّ,P,,
24,29,كُمْ,PRON,,
24,29,وَ,CONJ,,
24,29,ٱللَّهُ,PN,ٱللَّه,اله
24,29,يَعْلَمُ,V,عَلِمَ,علم
24,29,مَا,REL,مَا,
24,29,تُبْدُ,V,يُبْدِىَ,بدو
24,29,ونَ,PRON,,
24,29,وَ,CONJ,,
24,29,مَا,REL,مَا,
24,29,تَكْتُمُ,V,كَتَمَ,كتم
24,29,ونَ,PRON,,
24,30,قُل,V,قَالَ,قول
24,30,لِّ,P,,
24,30,لْ,DET,,
24,30,مُؤْمِنِينَ,N,مُؤْمِن,امن
24,30,يَغُضُّ,V,يَغُضُّ,غضض
24,30,وا@,PRON,,
24,30,مِنْ,P,مِن,
24,30,أَبْصَٰرِ,N,بَصَر,بصر
24,30,هِمْ,PRON,,
24,30,وَ,CONJ,,
24,30,يَحْفَظُ,V,حَفِظَ,حفظ
24,30,وا@,PRON,,
24,30,فُرُوجَ,N,فَرْج,فرج
24,30,هُمْ,PRON,,
24,30,ذَٰلِكَ,DEM,ذَٰلِك,
24,30,أَزْكَىٰ,N,أَزْكَىٰ,زكو
24,30,لَ,P,,
24,30,هُمْ,PRON,,
24,30,إِنَّ,ACC,إِنّ,
24,30,ٱللَّهَ,PN,ٱللَّه,اله
24,30,خَبِيرٌ[,ADJ,خَبِير,خبر
24,30,بِ,P,,
24,30,مَا,REL,مَا,
24,30,يَصْنَعُ,V,صَنَعُ,صنع
24,30,ونَ,PRON,,
24,31,وَ,CONJ,,
24,31,قُل,V,قَالَ,قول
24,31,لِّ,P,,
24,31,لْ,DET,,
24,31,مُؤْمِنَٰتِ,N,مُّؤْمِنَٰت,امن
24,31,يَغْضُضْ,V,يَغُضُّ,غضض
24,31,نَ,PRON,,
24,31,مِنْ,P,مِن,
24,31,أَبْصَٰرِ,N,بَصَر,بصر
24,31,هِنَّ,PRON,,
24,31,وَ,CONJ,,
24,31,يَحْفَظْ,V,حَفِظَ,حفظ
24,31,نَ,PRON,,
24,31,فُرُوجَ,N,فَرْج,فرج
24,31,هُنَّ,PRON,,
24,31,وَ,CONJ,,
24,31,لَا,PRO,لَا,
24,31,يُبْدِي,V,يُبْدِىَ,بدو
24,31,نَ,PRON,,
24,31,زِينَتَ,N,زِينَة,زين
24,31,هُنَّ,PRON,,
24,31,إِلَّا,RES,إِلَّا,
24,31,مَا,REL,مَا,
24,31,ظَهَرَ,V,ظَهَرَ,ظهر
24,31,مِنْ,P,مِن,
24,31,هَا,PRON,,
24,31,وَ,CONJ,,
24,31,لْ,IMPV,,
24,31,يَضْرِبْ,V,ضَرَبَ,ضرب
24,31,نَ,PRON,,
24,31,بِ,P,,
24,31,خُمُرِ,N,خُمُر,خمر
24,31,هِنَّ,PRON,,
24,31,عَلَىٰ,P,عَلَىٰ,
24,31,جُيُوبِ,N,جَيْب,جيب
24,31,هِنَّ,PRON,,
24,31,وَ,CONJ,,
24,31,لَا,PRO,لَا,
24,31,يُبْدِي,V,يُبْدِىَ,بدو
24,31,نَ,PRON,,
24,31,زِينَتَ,N,زِينَة,زين
24,31,هُنَّ,PRON,,
24,31,إِلَّا,RES,إِلَّا,
24,31,لِ,P,,
24,31,بُعُولَتِ,N,بَعْل,بعل
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,ءَابَا^ئِ,N,ا^بَاء,ابو
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,ءَابَا^ءِ,N,ا^بَاء,ابو
24,31,بُعُولَتِ,N,بَعْل,بعل
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,أَبْنَا^ئِ,N,ٱبْن,بني
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,أَبْنَا^ءِ,N,ٱبْن,بني
24,31,بُعُولَتِ,N,بَعْل,بعل
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,إِخْوَٰنِ,N,أَخ,اخو
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,بَنِى^,N,بُنَىّ,بني
24,31,إِخْوَٰنِ,N,أَخ,اخو
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,بَنِى^,N,بُنَىّ,بني
24,31,أَخَوَٰتِ,N,أُخْت,اخو
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,نِسَا^ئِ,N,نِسَا^ء,نسو
24,31,هِنَّ,PRON,,
24,31,أَوْ,CONJ,أَو,
24,31,مَا,REL,مَا,
24,31,مَلَكَتْ,V,مَلَكَتْ,ملك
24,31,أَيْمَٰنُ,N,يَمِين,يمن
24,31,هُنَّ,PRON,,
24,31,أَوِ,CONJ,أَو,
24,31,ٱل,DET,,
24,31,تَّٰبِعِينَ,N,تَابِع,تبع
24,31,غَيْرِ,N,غَيْر,غير
24,31,أُو@لِى,N,أُولِى,اول
24,31,ٱلْ,DET,,
24,31,إِرْبَةِ,N,إِرْبَة,ارب
24,31,مِنَ,P,مِن,
24,31,ٱل,DET,,
24,31,رِّجَالِ,N,رِجَال,رجل
24,31,أَوِ,CONJ,أَو,
24,31,ٱل,DET,,
24,31,طِّفْلِ,N,طِفْل,طفل
24,31,ٱلَّذِينَ,REL,ٱلَّذِى,
24,31,لَمْ,NEG,لَم,
24,31,يَظْهَرُ,V,ظَهَرَ,ظهر
24,31,وا@,PRON,,
24,31,عَلَىٰ,P,عَلَىٰ,
24,31,عَوْرَٰتِ,N,عَوْرَة,عور
24,31,ٱل,DET,,
24,31,نِّسَا^ءِ,N,نِسَا^ء,نسو
24,31,وَ,CONJ,,
24,31,لَا,PRO,لَا,
24,31,يَضْرِبْ,V,ضَرَبَ,ضرب
24,31,نَ,PRON,,
24,31,بِ,P,,
24,31,أَرْجُلِ,N,رِجْل,رجل
24,31,هِنَّ,PRON,,
24,31,لِ,PRP,,
24,31,يُعْلَمَ,V,عَلِمَ,علم
24,31,مَا,REL,مَا,
24,31,يُخْفِي,V,أُخْفِىَ,خفي
24,31,نَ,PRON,,
24,31,مِن,P,مِن,
24,31,زِينَتِ,N,زِينَة,زين
24,31,هِنَّ,PRON,,
24,31,وَ,CONJ,,
24,31,تُوبُ,V,تَابَ,توب
24,31,و^ا@,PRON,,
24,31,إِلَى,P,إِلَىٰ,
24,31,ٱللَّهِ,PN,ٱللَّه,اله
24,31,جَمِيعًا,N,جَمِيع,جمع
24,31,أَيُّهَ,N,أَيُّهَا,
24,31,ٱلْ,DET,,
24,31,مُؤْمِنُونَ,N,مُؤْمِن,امن
24,31,لَعَلَّ,ACC,لَعَلّ,
24,31,كُمْ,PRON,,
24,31,تُفْلِحُ,V,أَفْلَحَ,فلح
24,31,ونَ,PRON,,
24,32,وَ,CONJ,,
24,32,أَنكِحُ,V,تُنكِحُ,نكح
24,32,وا@,PRON,,
24,32,ٱلْ,DET,,
24,32,أَيَٰمَىٰ,N,أَيَٰمَىٰ,ايم
24,32,مِن,P,مِن,
24,32,كُمْ,PRON,,
24,32,وَ,CONJ,,
24,32,ٱل,DET,,
24,32,صَّٰلِحِينَ,N,صَٰلِح,صلح
24,32,مِنْ,P,مِن,
24,32,عِبَادِ,N,عَبْد,عبد
24,32,كُمْ,PRON,,
24,32,وَ,CONJ,,
24,32,إِمَا^ئِ,N,أَمَة,امو
24,32,كُمْ,PRON,,
24,32,إِن,COND,إِن,
24,32,يَكُونُ,V,كَانَ,كون
24,32,وا@,PRON,,
24,32,فُقَرَا^ءَ,N,فَقِير,فقر
24,32,يُغْنِ,V,أَغْنَتْ,غني
24,32,هِمُ,PRON,,
24,32,ٱللَّهُ,PN,ٱللَّه,اله
24,32,مِن,P,مِن,
24,32,فَضْلِ,N,فَضْل,فضل
24,32,هِ.,PRON,,
24,32,وَ,CONJ,,
24,32,ٱللَّهُ,PN,ٱللَّه,اله
24,32,وَٰسِعٌ,N,وَٰسِع,وسع
24,32,عَلِيمٌ,ADJ,عَلِيم,علم
24,33,وَ,CONJ,,
24,33,لْ,IMPV,,
24,33,يَسْتَعْفِفِ,V,يَسْتَعْفِفْ,عفف
24,33,ٱلَّذِينَ,REL,ٱلَّذِى,
24,33,لَا,NEG,لَا,
24,33,يَجِدُ,V,وَجَدَ,وجد
24,33,ونَ,PRON,,
24,33,نِكَاحًا,N,نِكَاح,نكح
24,33,حَتَّىٰ,P,حَتَّىٰ,
24,33,يُغْنِيَ,V,أَغْنَتْ,غني
24,33,هُمُ,PRON,,
24,33,ٱللَّهُ,PN,ٱللَّه,اله
24,33,مِن,P,مِن,
24,33,فَضْلِ,N,فَضْل,فضل
24,33,هِ.,PRON,,
24,33,وَ,CONJ,,
24,33,ٱلَّذِينَ,REL,ٱلَّذِى,
24,33,يَبْتَغُ,V,ٱبْتَغَىٰ,بغي
24,33,ونَ,PRON,,
24,33,ٱلْ,DET,,
24,33,كِتَٰبَ,N,كِتَٰب,كتب
24,33,مِ,P,مِن,
24,33,مَّا,REL,مَا,
24,33,مَلَكَتْ,V,مَلَكَتْ,ملك
24,33,أَيْمَٰنُ,N,يَمِين,يمن
24,33,كُمْ,PRON,,
24,33,فَ,REM,,
24,33,كَاتِبُ,V,كَاتِبُ,كتب
24,33,و,PRON,,
24,33,هُمْ,PRON,,
24,33,إِنْ,COND,إِن,
24,33,عَلِمْ,V,عَلِمَ,علم
24,33,تُمْ,PRON,,
24,33,فِي,P,فِى,
24,33,هِمْ,PRON,,
24,33,خَيْرًا,N,خَيْر,خير
24,33,وَ,CONJ,,
24,33,ءَاتُ,V,ا^تَى,اتي
24,33,و,PRON,,
24,33,هُم,PRON,,
24,33,مِّن,P,مِن,
24,33,مَّالِ,N,مَال,مول
24,33,ٱللَّهِ,PN,ٱللَّه,اله
24,33,ٱلَّذِى^,REL,ٱلَّذِى,
24,33,ءَاتَىٰ,V,ا^تَى,اتي
24,33,كُمْ,PRON,,
24,33,وَ,CONJ,,
24,33,لَا,PRO,لَا,
24,33,تُكْرِهُ,V,أُكْرِهَ,كره
24,33,وا@,PRON,,
24,33,فَتَيَٰتِ,N,فَتَيَٰت,فتي
24,33,كُمْ,PRON,,
24,33,عَلَى,P,عَلَىٰ,
24,33,ٱلْ,DET,,
24,33,بِغَا^ءِ,N,بِغَا^ء,بغي
24,33,إِنْ,COND,إِن,
24,33,أَرَدْ,V,أَرَادَ,رود
24,33,نَ,PRON,,
24,33,تَحَصُّنًا,N,تَحَصُّن,حصن
24,33,لِّ,PRP,,
24,33,تَبْتَغُ,V,ٱبْتَغَىٰ,بغي
24,33,وا@,PRON,,
24,33,عَرَضَ,N,عَرَض,عرض
24,33,ٱلْ,DET,,
24,33,حَيَوٰةِ,N,حَيَوٰة,حيي
24,33,ٱل,DET,,
24,33,دُّنْيَا,ADJ,دُّنْيَا,دنو
24,33,وَ,CONJ,,
24,33,مَن,REL,مَن,
24,33,يُكْرِه,V,أُكْرِهَ,كره
24,33,هُّنَّ,PRON,,
24,33,فَ,REM,,
24,33,إِنَّ,ACC,إِنّ,
24,33,ٱللَّهَ,PN,ٱللَّه,اله
24,33,مِن[,P,مِن,
24,33,بَعْدِ,N,بَعْد,بعد
24,33,إِكْرَٰهِ,N,إِكْرَاه,كره
24,33,هِنَّ,PRON,,
24,33,غَفُورٌ,ADJ,غَفُور,غفر
24,33,رَّحِيمٌ,ADJ,رَّحِيم,رحم
24,34,وَ,CONJ,,
24,34,لَ,EMPH,,
24,34,قَدْ,CERT,قَد,
24,34,أَنزَلْ,V,أَنزَلَ,نزل
24,34,نَا^,PRON,,
24,34,إِلَيْ,P,إِلَىٰ,
24,34,كُمْ,PRON,,
24,34,ءَايَٰتٍ,N,ءَايَة,ايي
24,34,مُّبَيِّنَٰتٍ,ADJ,مُّبَيِّنَٰت,بين
24,34,وَ,CONJ,,
24,34,مَثَلًا,N,مَثَل,مثل
24,34,مِّنَ,P,مِن,
24,34,ٱلَّذِينَ,REL,ٱلَّذِى,
24,34,خَلَ,V,خَلَا,خلو
24,34,وْا@,PRON,,
24,34,مِن,P,مِن,
24,34,قَبْلِ,N,قَبْل,قبل
24,34,كُمْ,PRON,,
24,34,وَ,CONJ,,
24,34,مَوْعِظَةً,N,مَّوْعِظَة,وعظ
24,34,لِّ,P,,
24,34,لْ,DET,,
24,34,مُتَّقِينَ,N,مُتَّقِين,وقي
24,35,ٱللَّهُ,PN,ٱللَّه,اله
24,35,نُورُ,N,نُور,نور
24,35,ٱل,DET,,
24,35,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
24,35,وَ,CONJ,,
24,35,ٱلْ,DET,,
24,35,أَرْضِ,N,أَرْض,ارض
24,35,مَثَلُ,N,مَثَل,مثل
24,35,نُورِ,N,نُور,نور
24,35,هِ.,PRON,,
24,35,كَ,P,,
24,35,مِشْكَوٰةٍ,N,مِشْكَوٰة,شكو
24,35,فِي,P,فِى,
24,35,هَا,PRON,,
24,35,مِصْبَاحٌ,N,مِصْبَاح,صبح
24,35,ٱلْ,DET,,
24,35,مِصْبَاحُ,N,مِصْبَاح,صبح
24,35,فِى,P,فِى,
24,35,زُجَاجَةٍ,N,زُجَاجَة,زجج
24,35,ٱل,DET,,
24,35,زُّجَاجَةُ,N,زُجَاجَة,زجج
24,35,كَأَنَّ,ACC,كَأَنّ,
24,35,هَا,PRON,,
24,35,كَوْكَبٌ,N,كَوْكَب,كوكب
24,35,دُرِّىٌّ,ADJ,دُرِّىّ,درر
24,35,يُوقَدُ,V,أَوْقَدُ,وقد
24,35,مِن,P,مِن,
24,35,شَجَرَةٍ,N,شَجَرَة,شجر
24,35,مُّبَٰرَكَةٍ,N,مُّبَٰرَكَة,برك
24,35,زَيْتُونَةٍ,N,زَيْتُونَة,زيت
24,35,لَّا,NEG,لَا,
24,35,شَرْقِيَّةٍ,N,شَرْقِيَّة,شرق
24,35,وَ,CONJ,,
24,35,لَا,NEG,لَا,
24,35,غَرْبِيَّةٍ,N,غَرْبِيَّة,غرب
24,35,يَكَادُ,V,كَادَ,كود
24,35,زَيْتُ,N,زَيْت,زيت
24,35,هَا,PRON,,
24,35,يُضِى^ءُ,V,أَضَا^ءَ,ضوا
24,35,وَ,CONJ,,
24,35,لَوْ,COND,لَو,
24,35,لَمْ,NEG,لَم,
24,35,تَمْسَسْ,V,مَسَّ,مسس
24,35,هُ,PRON,,
24,35,نَارٌ,N,نَار,نور
24,35,نُّورٌ,N,نُور,نور
24,35,عَلَىٰ,P,عَلَىٰ,
24,35,نُورٍ,N,نُور,نور
24,35,يَهْدِى,V,هَدَى,هدي
24,35,ٱللَّهُ,PN,ٱللَّه,اله
24,35,لِ,P,,
24,35,نُورِ,N,نُور,نور
24,35,هِ.,PRON,,
24,35,مَن,REL,مَن,
24,35,يَشَا^ءُ,V,شَا^ءَ,شيا
24,35,وَ,CONJ,,
24,35,يَضْرِبُ,V,ضَرَبَ,ضرب
24,35,ٱللَّهُ,PN,ٱللَّه,اله
24,35,ٱلْ,DET,,
24,35,أَمْثَٰلَ,N,مَثَل,مثل
24,35,لِ,P,,
24,35,ل,DET,,
24,35,نَّاسِ,N,نَّاس,نوس
24,35,وَ,CONJ,,
24,35,ٱللَّهُ,PN,ٱللَّه,اله
24,35,بِ,P,,
24,35,كُلِّ,N,كُلّ,كلل
24,35,شَىْءٍ,N,شَىْء,شيا
24,35,عَلِيمٌ,ADJ,عَلِيم,علم
24,36,فِى,P,فِى,
24,36,بُيُوتٍ,N,بَيْت,بيت
24,36,أَذِنَ,V,أَذِنَ,اذن
24,36,ٱللَّهُ,PN,ٱللَّه,اله
24,36,أَن,SUB,أَن,
24,36,تُرْفَعَ,V,رَفَعَ,رفع
24,36,وَ,CONJ,,
24,36,يُذْكَرَ,V,ذَكَرَ,ذكر
24,36,فِي,P,فِى,
24,36,هَا,PRON,,
24,36,ٱسْمُ,N,ٱسْم,سمو
24,36,"هُ,",PRON,,
24,36,يُسَبِّحُ,V,سَبَّحَ,سبح
24,36,لَ,P,,
24,36,"هُ,",PRON,,
24,36,فِي,P,فِى,
24,36,هَا,PRON,,
24,36,بِ,P,,
24,36,ٱلْ,DET,,
24,36,غُدُوِّ,N,غُدُوّ,غدو
24,36,وَ,CONJ,,
24,36,ٱلْ,DET,,
24,36,ءَاصَالِ,N,أَصِيل,اصل
24,37,رِجَالٌ,N,رِجَال,رجل
24,37,لَّا,NEG,لَا,
24,37,تُلْهِي,V,أَلْهَىٰ,لهو
24,37,هِمْ,PRON,,
24,37,تِجَٰرَةٌ,N,تِجَٰرَة,تجر
24,37,وَ,CONJ,,
24,37,لَا,NEG,لَا,
24,37,بَيْعٌ,N,بَيْع,بيع
24,37,عَن,P,عَن,
24,37,ذِكْرِ,N,ذِكْر,ذكر
24,37,ٱللَّهِ,PN,ٱللَّه,اله
24,37,وَ,CONJ,,
24,37,إِقَامِ,N,إِقَام,قوم
24,37,ٱل,DET,,
24,37,صَّلَوٰةِ,N,صَلَوٰة,صلو
24,37,وَ,CONJ,,
24,37,إِيتَا^ءِ,N,إِيتَاءٌ,اتي
24,37,ٱل,DET,,
24,37,زَّكَوٰةِ,N,زَكَوٰة,زكو
24,37,يَخَافُ,V,خَافَ,خوف
24,37,ونَ,PRON,,
24,37,يَوْمًا,N,يَوْم,يوم
24,37,تَتَقَلَّبُ,V,تَتَقَلَّبُ,قلب
24,37,فِي,P,فِى,
24,37,هِ,PRON,,
24,37,ٱلْ,DET,,
24,37,قُلُوبُ,N,قَلْب,قلب
24,37,وَ,CONJ,,
24,37,ٱلْ,DET,,
24,37,أَبْصَٰرُ,N,بَصَر,بصر
24,38,لِ,PRP,,
24,38,يَجْزِيَ,V,جَزَىٰ,جزي
24,38,هُمُ,PRON,,
24,38,ٱللَّهُ,PN,ٱللَّه,اله
24,38,أَحْسَنَ,N,أَحْسَن,حسن
24,38,مَا,REL,مَا,
24,38,عَمِلُ,V,عَمِلَ,عمل
24,38,وا@,PRON,,
24,38,وَ,CONJ,,
24,38,يَزِيدَ,V,زَادَ,زيد
24,38,هُم,PRON,,
24,38,مِّن,P,مِن,
24,38,فَضْلِ,N,فَضْل,فضل
24,38,هِ.,PRON,,
24,38,وَ,CONJ,,
24,38,ٱللَّهُ,PN,ٱللَّه,اله
24,38,يَرْزُقُ,V,رَزَقَ,رزق
24,38,مَن,REL,مَن,
24,38,يَشَا^ءُ,V,شَا^ءَ,شيا
24,38,بِ,P,,
24,38,غَيْرِ,N,غَيْر,غير
24,38,حِسَابٍ,N,حِسَاب,حسب
24,39,وَ,CONJ,,
24,39,ٱلَّذِينَ,REL,ٱلَّذِى,
24,39,كَفَرُ,V,كَفَرَ,كفر
24,39,و^ا@,PRON,,
24,39,أَعْمَٰلُ,N,عَمَل,عمل
24,39,هُمْ,PRON,,
24,39,كَ,P,,
24,39,سَرَابٍ],N,سَرَاب,سرب
24,39,بِ,P,,
24,39,قِيعَةٍ,N,قِيعَة,قوع
24,39,يَحْسَبُ,V,حَسِبَ,حسب
24,39,هُ,PRON,,
24,39,ٱل,DET,,
24,39,ظَّمْـ#َانُ,N,ظَّمْـ#َان,ظما
24,39,مَا^ءً,N,مَا^ء,موه
24,39,حَتَّىٰ^,INC,حَتَّىٰ,
24,39,إِذَا,T,إِذَا,
24,39,جَا^ءَ,V,جَا^ءَ,جيا
24,39,"هُ,",PRON,,
24,39,لَمْ,NEG,لَم,
24,39,يَجِدْ,V,وَجَدَ,وجد
24,39,هُ,PRON,,
24,39,شَيْـ#ًا,N,شَىْء,شيا
24,39,وَ,CONJ,,
24,39,وَجَدَ,V,وَجَدَ,وجد
24,39,ٱللَّهَ,PN,ٱللَّه,اله
24,39,عِندَ,LOC,عِند,عند
24,39,"هُ,",PRON,,
24,39,فَ,REM,,
24,39,وَفَّىٰ,V,وَفَّىٰ^,وفي
24,39,هُ,PRON,,
24,39,حِسَابَ,N,حِسَاب,حسب
24,39,"هُ,",PRON,,
24,39,وَ,CONJ,,
24,39,ٱللَّهُ,PN,ٱللَّه,اله
24,39,سَرِيعُ,ADJ,سَرِيع,سرع
24,39,ٱلْ,DET,,
24,39,حِسَابِ,N,حِسَاب,حسب
24,40,أَوْ,CONJ,أَو,
24,40,كَ,P,,
24,40,ظُلُمَٰتٍ,N,ظُلُمَٰت,ظلم
24,40,فِى,P,فِى,
24,40,بَحْرٍ,N,بَحْر,بحر
24,40,لُّجِّىٍّ,ADJ,لُّجِّىّ,لجج
24,40,يَغْشَىٰ,V,غَشِيَ,غشو
24,40,هُ,PRON,,
24,40,مَوْجٌ,N,مَوْج,موج
24,40,مِّن,P,مِن,
24,40,فَوْقِ,N,فَوْق,فوق
24,40,هِ.,PRON,,
24,40,مَوْجٌ,N,مَوْج,موج
24,40,مِّن,P,مِن,
24,40,فَوْقِ,N,فَوْق,فوق
24,40,هِ.,PRON,,
24,40,سَحَابٌ,N,سَحَاب,سحب
24,40,ظُلُمَٰتٌ[,ADJ,ظُلُمَٰت,ظلم
24,40,بَعْضُ,N,بَعْض,بعض
24,40,هَا,PRON,,
24,40,فَوْقَ,N,فَوْق,فوق
24,40,بَعْضٍ,N,بَعْض,بعض
24,40,إِذَا^,T,إِذَا,
24,40,أَخْرَجَ,V,أَخْرَجَ,خرج
24,40,يَدَ,N,يَد,يدي
24,40,"هُ,",PRON,,
24,40,لَمْ,NEG,لَم,
24,40,يَكَدْ,V,كَادَ,كود
24,40,يَرَىٰ,V,رَءَا,راي
24,40,هَا,PRON,,
24,40,وَ,CONJ,,
24,40,مَن,REL,مَن,
24,40,لَّمْ,NEG,لَم,
24,40,يَجْعَلِ,V,جَعَلَ,جعل
24,40,ٱللَّهُ,PN,ٱللَّه,اله
24,40,لَ,P,,
24,40,"هُ,",PRON,,
24,40,نُورًا,N,نُور,نور
24,40,فَ,REM,,
24,40,مَا,NEG,مَا,
24,40,لَ,P,,
24,40,"هُ,",PRON,,
24,40,مِن,P,مِن,
24,40,نُّورٍ,N,نُور,نور
24,41,أَ,INTG,,
24,41,لَمْ,NEG,لَم,
24,41,تَرَ,V,رَءَا,راي
24,41,أَنَّ,ACC,أَنّ,
24,41,ٱللَّهَ,PN,ٱللَّه,اله
24,41,يُسَبِّحُ,V,سَبَّحَ,سبح
24,41,لَ,P,,
24,41,"هُ,",PRON,,
24,41,مَن,REL,مَن,
24,41,فِى,P,فِى,
24,41,ٱل,DET,,
24,41,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
24,41,وَ,CONJ,,
24,41,ٱلْ,DET,,
24,41,أَرْضِ,N,أَرْض,ارض
24,41,وَ,CONJ,,
24,41,ٱل,DET,,
24,41,طَّيْرُ,N,طَيْر,طير
24,41,صَٰ^فَّٰتٍ,N,صَٰ^فَّٰت,صفف
24,41,كُلٌّ,N,كُلّ,كلل
24,41,قَدْ,CERT,قَد,
24,41,عَلِمَ,V,عَلِمَ,علم
24,41,صَلَاتَ,N,صَلَوٰة,صلو
24,41,"هُ,",PRON,,
24,41,وَ,CONJ,,
24,41,تَسْبِيحَ,N,تَسْبِيح,سبح
24,41,"هُ,",PRON,,
24,41,وَ,CONJ,,
24,41,ٱللَّهُ,PN,ٱللَّه,اله
24,41,عَلِيمٌ[,ADJ,عَلِيم,علم
24,41,بِ,P,,
24,41,مَا,REL,مَا,
24,41,يَفْعَلُ,V,فَعَلَ,فعل
24,41,ونَ,PRON,,
24,42,وَ,CONJ,,
24,42,لِ,P,,
24,42,لَّهِ,PN,ٱللَّه,اله
24,42,مُلْكُ,N,مُلْك,ملك
24,42,ٱل,DET,,
24,42,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
24,42,وَ,CONJ,,
24,42,ٱلْ,DET,,
24,42,أَرْضِ,N,أَرْض,ارض
24,42,وَ,CONJ,,
24,42,إِلَى,P,إِلَىٰ,
24,42,ٱللَّهِ,PN,ٱللَّه,اله
24,42,ٱلْ,DET,,
24,42,مَصِيرُ,N,مَصِير,صير
24,43,أَ,INTG,,
24,43,لَمْ,NEG,لَم,
24,43,تَرَ,V,رَءَا,راي
24,43,أَنَّ,ACC,أَنّ,
24,43,ٱللَّهَ,PN,ٱللَّه,اله
24,43,يُزْجِى,V,يُزْجِى,زجو
24,43,سَحَابًا,N,سَحَاب,سحب
24,43,ثُمَّ,CONJ,ثُمّ,
24,43,يُؤَلِّفُ,V,أَلَّفَ,الف
24,43,بَيْنَ,LOC,بَيْن,بين
24,43,"هُ,",PRON,,
24,43,ثُمَّ,CONJ,ثُمّ,
